bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	id	name2	cdsStartStat	cdsEndStat	exonFrames
689	NM_012241	chr6	+	13574642	13614553	13692321	13720076	10	13682853,13687661,13692286,13696541,13699879,13703687,13705173,13707242,13709044,13720000,	13682955,13687820,13692436,13696675,13700105,13703775,13705227,13707366,13709160,13722764,	0	SIRT5	cmpl	cmpl	-1,-1,0,1,0,1,2,2,0,2,
689	NM_016167	chr6	+	13615326	13620895	13723569	13729038	8	13723537,13723922,13724673,13725980,13726268,13728418,13728618,13728964,	13723835,13723983,13724732,13726012,13726350,13728540,13728696,13729106,	0	NOL7	cmpl	cmpl	0,2,0,2,1,2,1,1,
86	NM_005493	chr6	-	13621497	13711564	13730572	13819716	14	13729708,13733863,13740580,13742641,13746018,13747773,13749409,13750689,13752755,13760869,13765319,13766990,13804995,13819145,	13730703,13733975,13740732,13742763,13746166,13747964,13749518,13750802,13752940,13760892,13765487,13767043,13805107,13819775,	0	RANBP9	cmpl	cmpl	1,0,1,2,1,2,1,2,0,1,1,2,1,0,
691	NM_001031713	chr6	-	13790787	13814557	13899019	13922640	9	13898998,13900088,13902104,13907043,13908551,13909498,13910453,13915135,13922225,	13899075,13900203,13902158,13907115,13908593,13909600,13910557,13915255,13922768,	0	CCDC90A	cmpl	cmpl	1,0,0,0,0,0,1,1,0,
692	NM_152737	chr6	+	13924971	13980004	14085329	14086073	3	14033181,14082419,14085118,	14033233,14082574,14088214,	0	RNF182	cmpl	cmpl	-1,-1,0,
693	NM_001040280	chr6	+	14117633	14136917	14226021	14243446	5	14225843,14226159,14239729,14241858,14243320,	14226058,14226275,14239958,14241965,14245127,	0	CD83	cmpl	cmpl	0,1,0,1,0,
693	NM_004233	chr6	+	14117633	14136917	14226021	14243446	5	14225843,14226159,14239729,14241858,14243317,	14226058,14226275,14239958,14241965,14245127,	0	CD83	cmpl	cmpl	0,1,0,1,0,
87	NM_004973	chr6	+	15246295	15522022	15354749	15628461	18	15354505,15482326,15518433,15560215,15576751,15595516,15604341,15609116,15612709,15615345,15615555,15616549,15619505,15620417,15621124,15621448,15625370,15628278,	15354794,15482462,15518575,15560385,15576928,15595752,15605380,15609619,15612802,15615464,15615626,15616664,15619611,15620600,15621255,15621632,15625478,15630232,	0	JARID2	cmpl	cmpl	0,0,1,2,1,1,0,1,0,0,2,1,2,0,0,2,0,0,
10	NM_183041	chr6	-	15522807	15663040	15631184	15735664	10	15631017,15632735,15641449,15701268,15723476,15735552,15745953,15759522,15760296,15771023,	15631429,15632879,15641605,15701291,15723609,15735685,15746014,15759618,15760350,15771250,	0	DTNBP1	cmpl	cmpl	1,1,1,2,1,0,-1,-1,-1,-1,
10	NM_183040	chr6	-	15523574	15663040	15632634	15771079	9	15631784,15641449,15701268,15723476,15735552,15745953,15759522,15760296,15771023,	15632879,15641605,15701291,15723609,15735685,15746014,15759573,15760350,15771250,	0	DTNBP1	cmpl	cmpl	1,1,2,1,0,2,2,2,0,
10	NM_032122	chr6	-	15522807	15663040	15631184	15771079	10	15631017,15632735,15641449,15701268,15723476,15735552,15745953,15759522,15760296,15771023,	15631429,15632879,15641605,15701291,15723609,15735685,15746014,15759573,15760350,15771250,	0	DTNBP1	cmpl	cmpl	1,1,1,2,1,0,2,2,2,0,
88	NM_013262	chr6	+	16129085	16148247	16237532	16254961	7	16237295,16238766,16249834,16251229,16251908,16253106,16254871,	16237619,16238957,16250020,16251427,16252073,16253527,16256457,	0	MYLIP	cmpl	cmpl	0,0,2,2,2,2,0,
88	NM_006877	chr6	+	16238579	16295549	16346903	16403396	9	16346789,16355051,16358493,16362771,16382624,16386993,16394002,16398671,16403215,	16346990,16355171,16358577,16362945,16382706,16387100,16394045,16398831,16403759,	0	GMPR	cmpl	cmpl	0,0,0,0,0,1,0,1,2,
1	NM_000332	chr6	-	16299111	16761490	16414538	16436520	9	16407321,16434603,16594181,16630836,16693989,16765985,16861442,16862252,16869507,	16415069,16436680,16594319,16630898,16694117,16766111,16861557,16862301,16869700,	0	ATXN1	cmpl	cmpl	0,0,-1,-1,-1,-1,-1,-1,-1,
1	NM_001128164	chr6	-	16299111	16761490	16414538	16436520	8	16407321,16434603,16594181,16630836,16693989,16765985,16861442,16869507,	16415069,16436680,16594319,16630898,16694117,16766111,16861557,16869700,	0	ATXN1	cmpl	cmpl	0,0,-1,-1,-1,-1,-1,-1,
717	NM_001143942	chr6	+	17281577	17293866	17389791	17400329	4	17389787,17391014,17392866,17399965,	17389959,17391138,17392921,17402076,	0	RBM24	cmpl	cmpl	0,0,1,2,
717	NM_001143941	chr6	+	17282063	17293866	17391020	17400329	4	17390273,17391014,17392866,17399965,	17390429,17391138,17392921,17402076,	0	RBM24	cmpl	cmpl	-1,0,1,2,
717	NM_153020	chr6	+	17282700	17293866	17390981	17400329	3	17390910,17392866,17399965,	17391138,17392921,17402076,	0	RBM24	cmpl	cmpl	0,1,2,
89	NM_006366	chr6	+	17393504	17557792	17529765	17664652	13	17501714,17529764,17534799,17571205,17615378,17615850,17622058,17647478,17649182,17651046,17651270,17659673,17664568,	17501956,17529886,17534900,17571283,17615522,17615936,17622164,17647668,17649358,17651170,17651353,17659814,17666002,	0	CAP2	cmpl	cmpl	-1,0,1,0,0,0,2,0,1,0,1,0,0,
720	NM_016255	chr6	+	17600286	17611718	17708619	17716549	5	17708496,17710799,17713115,17714083,17716404,	17709331,17710920,17713239,17714223,17719928,	0	FAM8A1	cmpl	cmpl	0,1,2,0,2,
720	NM_005124	chr6	-	17615037	17706587	17724306	17814597	22	17723247,17724736,17732770,17734017,17736864,17740859,17745362,17748148,17754276,17756016,17757372,17769862,17770227,17773448,17777184,17777502,17777639,17783114,17783438,17783731,17796605,17814486,	17724391,17724905,17733043,17734374,17737749,17741054,17745980,17748274,17754364,17756115,17757510,17769989,17770280,17773595,17777238,17777547,17777756,17783243,17783578,17783980,17796828,17814797,	0	NUP153	cmpl	cmpl	2,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,
90	NM_001105567	chr6	-	17763692	17987568	17872319	18095673	37	17871902,17880117,17881687,17883224,17885486,17887156,17887801,17888939,17889386,17891855,17893724,17895985,17902458,17902781,17904878,17907475,17908161,17912570,17913684,17916977,17925229,17933977,17934247,17936449,17939310,17942170,17945087,17945681,17957586,17958532,17960164,17963646,17964239,17981586,18006377,18095263,18095618,	17873156,17880269,17881793,17883272,17885564,17887309,17887894,17889116,17889511,17891911,17893851,17896085,17902605,17902914,17905030,17907649,17908323,17912720,17913825,17917140,17925443,17934144,17934334,17936580,17939445,17942281,17945300,17945793,17957699,17958667,17960252,17963827,17964332,17981647,18006390,18095354,18095778,	0	KIF13A	cmpl	cmpl	0,1,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,2,1,2,2,0,0,0,0,2,0,0,2,1,1,0,2,1,0,
90	NM_001105568	chr6	-	17760353	17987568	17869066	18095673	38	17868563,17872364,17880117,17881687,17883224,17885486,17887156,17887801,17888939,17889386,17891855,17893724,17895985,17902458,17902781,17904878,17907475,17908161,17912570,17913684,17916977,17925229,17933977,17934247,17936449,17939310,17942170,17945087,17945681,17957586,17958532,17960164,17963646,17964239,17981586,18006377,18095263,18095618,	17869087,17873156,17880269,17881793,17883272,17885564,17887309,17887894,17889116,17889511,17891911,17893851,17896085,17902605,17902914,17905030,17907649,17908323,17912720,17913825,17917140,17925443,17934144,17934334,17936580,17939445,17942281,17945300,17945793,17957699,17958667,17960252,17963827,17964332,17981647,18006390,18095354,18095778,	0	KIF13A	cmpl	cmpl	0,0,1,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,2,1,2,2,0,0,0,0,2,0,0,2,1,1,0,2,1,0,
90	NM_022113	chr6	-	17763692	17987568	17872319	18095673	39	17871902,17879323,17880117,17881687,17883224,17885486,17887156,17887801,17888939,17889386,17891855,17893724,17895985,17898081,17902458,17902781,17904878,17907475,17908161,17912570,17913684,17916977,17925229,17933977,17934247,17936449,17939310,17942170,17945087,17945681,17957586,17958532,17960164,17963646,17964239,17981586,18006377,18095263,18095618,	17873156,17879428,17880269,17881793,17883272,17885564,17887309,17887894,17889116,17889511,17891911,17893851,17896085,17898120,17902605,17902914,17905030,17907649,17908323,17912720,17913825,17917140,17925443,17934144,17934334,17936580,17939445,17942281,17945300,17945793,17957699,17958667,17960252,17963827,17964332,17981647,18006390,18095354,18095778,	0	KIF13A	cmpl	cmpl	0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,2,1,2,2,0,0,0,0,2,0,0,2,1,1,0,2,1,0,
90	NM_001105566	chr6	-	17763692	17987568	17872319	18095673	38	17871902,17880117,17881687,17883224,17885486,17887156,17887801,17888939,17889386,17891855,17893724,17895985,17898081,17902458,17902781,17904878,17907475,17908161,17912570,17913684,17916977,17925229,17933977,17934247,17936449,17939310,17942170,17945087,17945681,17957586,17958532,17960164,17963646,17964239,17981586,18006377,18095263,18095618,	17873156,17880269,17881793,17883272,17885564,17887309,17887894,17889116,17889511,17891911,17893851,17896085,17898120,17902605,17902914,17905030,17907649,17908323,17912720,17913825,17917140,17925443,17934144,17934334,17936580,17939445,17942281,17945300,17945793,17957699,17958667,17960252,17963827,17964332,17981647,18006390,18095354,18095778,	0	KIF13A	cmpl	cmpl	0,1,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,2,1,2,2,0,0,0,0,2,0,0,2,1,1,0,2,1,0,
724	NM_198586	chr6	-	18120486	18122620	18229628	18230816	1	18228696,	18230830,	0	NHLRC1	cmpl	cmpl	0,
724	NM_000367	chr6	-	18128313	18155143	18238877	18257337	9	18236523,18240342,18242013,18247172,18247874,18251805,18256032,18257197,18263242,	18238990,18240387,18242099,18247247,18247927,18251938,18256125,18257381,18263353,	0	TPMT	cmpl	cmpl	1,1,2,2,0,2,2,0,-1,
724	NM_153042	chr6	+	18155387	18223853	18268105	18330202	18	18263597,18264092,18268092,18269536,18271044,18274476,18279572,18293981,18305266,18305796,18308648,18315607,18316341,18320697,18321865,18323216,18325942,18330118,	18263781,18264136,18268192,18269664,18271134,18274588,18279689,18294020,18305443,18305871,18308786,18315739,18316416,18320814,18321991,18323339,18326095,18332063,	0	AOF1	cmpl	cmpl	-1,-1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
90	NM_001134709	chr6	-	18224170	18264568	18333928	18372197	10	18332380,18334383,18344661,18345590,18357860,18363940,18364570,18366162,18372052,18372594,	18333940,18334452,18344810,18345726,18358049,18364061,18364665,18366272,18372206,18372778,	0	DEK	cmpl	cmpl	0,0,1,0,0,2,0,1,0,-1,
90	NM_003472	chr6	-	18224168	18264568	18333928	18372197	11	18332378,18334383,18344661,18345590,18357860,18363940,18364570,18366162,18366513,18372052,18372594,	18333940,18334452,18344810,18345726,18358049,18364061,18364665,18366272,18366615,18372206,18372778,	0	DEK	cmpl	cmpl	0,0,1,0,0,2,0,1,1,0,-1,
726	NM_182757	chr6	+	18387362	18468619	18507744	18573277	8	18495572,18507708,18535790,18547893,18565364,18567816,18571500,18573136,	18495840,18507909,18535895,18547954,18565569,18567961,18571590,18576829,	0	RNF144B	cmpl	cmpl	-1,0,0,0,1,2,0,0,
737	NM_001546	chr6	+	19837385	19840684	19945964	19946838	3	19945595,19946793,19947419,	19946405,19946852,19948894,	0	ID4	cmpl	cmpl	0,0,-1,
92	NM_001080480	chr6	-	20100703	20212439	20210495	20320444	13	20208913,20217807,20221085,20223497,20226646,20232617,20234726,20236908,20239353,20252429,20259394,20260833,20320345,	20210622,20217959,20221218,20223562,20226750,20232810,20234910,20236963,20239409,20252525,20259472,20260979,20320649,	0	MBOAT1	cmpl	cmpl	2,0,2,0,1,0,2,1,2,2,2,0,0,
92	NM_001949	chr6	+	20401905	20493714	20510442	20598640	7	20510115,20588055,20589415,20590971,20594898,20596322,20598377,	20510835,20588167,20589635,20591130,20595013,20596458,20601924,	0	E2F3	cmpl	cmpl	0,0,1,2,2,0,1,
11	NM_017774	chr6	+	20534456	21231533	20654560	21339249	16	20642666,20643560,20654548,20656802,20757502,20847728,20866804,20889354,20954284,21063628,21108436,21173257,21216610,21306230,21309319,21339057,	20642784,20643604,20654733,20656915,20757587,20847825,20866853,20889475,20954388,21063795,21108582,21173438,21216673,21306314,21309484,21339743,	0	CDKAL1	cmpl	cmpl	-1,-1,0,2,1,2,0,1,2,1,0,2,0,0,0,0,
750	NM_003107	chr6	+	21593740	21598618	21702744	21704169	1	21701950,	21706828,	0	SOX4	cmpl	cmpl	0,
11	NR_015410	chr6	+	21666443	22194385	22302593	22302593	12	21774653,21776856,21891841,21910866,22017679,22087152,22128546,22164753,22218954,22282205,22299774,22302252,	21774855,21777109,21891918,21910950,22017813,22087270,22128750,22164898,22219128,22282270,22299864,22302593,	0	FLJ22536	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
755	NM_000948	chr6	-	22287250	22297501	22395609	22405190	5	22395458,22398381,22400745,22402616,22405162,	22395801,22398561,22400853,22402792,22405709,	0	PRL	cmpl	cmpl	0,0,0,1,0,
758	NM_138574	chr6	+	22569448	22570521	22677783	22678539	1	22677656,	22678729,	0	HDGFL1	cmpl	cmpl	0,
96	NM_080723	chr6	+	24126185	24147529	24242534	24254153	4	24234392,24236334,24242525,24253754,	24234547,24236407,24242723,24255736,	0	NRSN1	cmpl	cmpl	-1,-1,0,0,
96	NM_016356	chr6	-	24171754	24358052	24282936	24465957	10	24279961,24286536,24313208,24386255,24397058,24399138,24409921,24410174,24461775,24465664,	24283041,24286839,24313309,24386418,24397113,24399285,24410053,24410251,24461830,24466259,	0	DCDC2	cmpl	cmpl	0,0,1,0,2,2,2,0,2,0,
771	NM_181337	chr6	+	24356902	24358284	24465846	24466101	1	24465109,	24466491,	0	KAAG1	cmpl	cmpl	0,
772	NM_020662	chr6	+	24402924	24425588	24511253	24531901	11	24511131,24513374,24516614,24517667,24520428,24523239,24524603,24526290,24526667,24531143,24531790,	24511443,24513448,24516651,24517780,24520602,24523370,24524720,24526443,24526785,24531257,24533795,	0	MRS2	cmpl	cmpl	0,1,0,1,0,0,2,2,2,0,0,
772	NM_177483	chr6	-	24473097	24489571	24581784	24597718	6	24581304,24583327,24584387,24588087,24594281,24597621,	24581874,24583438,24584485,24588166,24594337,24597778,	0	GPLD1	cmpl	cmpl	0,0,1,0,1,0,
772	NM_001503	chr6	-	24428176	24489622	24537238	24597718	25	24536383,24541393,24541569,24544782,24545319,24553752,24553932,24555044,24556083,24556340,24557995,24562221,24564704,24568485,24570936,24574886,24575118,24575373,24580788,24581825,24583327,24584387,24588087,24594281,24597621,	24537325,24541444,24541596,24544943,24545496,24553846,24554038,24555186,24556240,24556415,24558106,24562408,24564844,24568606,24571002,24575026,24575146,24575481,24580843,24581874,24583438,24584485,24588166,24594337,24597829,	0	GPLD1	cmpl	cmpl	0,0,0,1,1,0,2,1,0,0,0,2,0,2,2,0,2,2,1,0,0,1,0,1,0,
96	NM_001080	chr6	+	24494968	24537207	24603203	24641919	10	24603175,24610729,24611469,24613075,24623373,24628607,24630973,24636203,24640325,24641713,	24603557,24610813,24611640,24613192,24623517,24628751,24631132,24636373,24640384,24645414,	0	ALDH5A1	cmpl	cmpl	0,0,0,0,0,0,0,0,2,1,
96	NM_170740	chr6	+	24494968	24537207	24603203	24641919	11	24603175,24610729,24611469,24613075,24620036,24623373,24628607,24630973,24636203,24640325,24641713,	24603557,24610813,24611640,24613192,24620075,24623517,24628751,24631132,24636373,24640384,24645414,	0	ALDH5A1	cmpl	cmpl	0,0,0,0,0,0,0,0,0,2,1,
773	NM_014809	chr6	-	24544103	24646155	24655371	24709310	21	24652310,24659640,24662747,24664813,24667219,24671565,24672408,24674803,24676987,24678109,24680781,24684574,24686316,24688064,24689132,24690455,24691810,24696799,24704079,24709255,24753942,	24655550,24659732,24662838,24664936,24667362,24671725,24672547,24674955,24677136,24678242,24680905,24684803,24686449,24688157,24689220,24690553,24691909,24696992,24704825,24709415,24754362,	0	KIAA0319	cmpl	cmpl	1,2,1,1,2,1,0,1,2,1,0,2,1,1,0,1,1,0,1,0,-1,
96	NM_016614	chr6	-	24649976	24666887	24758994	24775069	7	24758183,24761189,24762618,24766018,24766767,24774732,24774904,	24759276,24761360,24762737,24766110,24766941,24774818,24775094,	0	TTRAP	cmpl	cmpl	0,0,1,2,2,0,0,
774	NM_018473	chr6	+	24667046	24701714	24775470	24809822	3	24775253,24806089,24809665,	24775551,24806274,24809921,	0	THEM2	cmpl	cmpl	0,0,2,
774	NM_030939	chr6	-	24704862	24719175	24814343	24826875	5	24813069,24816983,24822524,24824354,24826746,	24814469,24817118,24822647,24824531,24827382,	0	C6orf62	cmpl	cmpl	0,0,0,0,0,
774	NM_015895	chr6	+	24774935	24786050	24885453	24894006	7	24883142,24885428,24888869,24889683,24892293,24892650,24893844,	24883451,24885504,24888947,24889828,24892376,24892761,24894257,	0	GMNN	cmpl	cmpl	-1,0,0,0,1,0,0,
775	NM_015864	chr6	-	24839366	24877355	24947800	24983998	14	24947573,24951068,24956231,24958008,24958803,24960781,24969179,24973507,24977300,24979072,24981087,24981850,24983897,24985157,	24947806,24951761,24956361,24958157,24958929,24960825,24969243,24973657,24977354,24979096,24981166,24982006,24984024,24985562,	0	FAM65B	cmpl	cmpl	0,0,2,0,0,1,0,0,0,0,2,2,0,-1,
775	NM_014722	chr6	-	24804284	24910967	24914579	24983998	23	24912491,24917923,24926748,24933432,24936343,24938715,24940462,24943909,24947297,24951068,24955748,24956231,24958008,24958803,24960781,24969179,24973507,24977300,24979072,24981087,24981850,24983897,25019024,	24914680,24918014,24926832,24933635,24936502,24938877,24940598,24944078,24947479,24951761,24955898,24956361,24958157,24958929,24960825,24969243,24973657,24977354,24979096,24981166,24982006,24984024,25019174,	0	FAM65B	cmpl	cmpl	1,0,0,1,1,1,0,2,0,0,0,2,0,0,1,0,0,0,0,2,2,0,-1,
777	NR_002174	chr6	-	25081066	25137823	25246030	25246030	13	25189273,25192686,25194990,25200102,25201720,25205267,25214565,25216782,25217706,25218162,25221798,25223197,25245826,	25190086,25192783,25195106,25200219,25201895,25205408,25214701,25216920,25217788,25218310,25221989,25223307,25246030,	0	CMAH	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
97	NM_017640	chr6	+	25279419	25620530	25388002	25727790	36	25387626,25393018,25528320,25534707,25543689,25558104,25558545,25558844,25574079,25579375,25580633,25590463,25596688,25599938,25600154,25603317,25608372,25617862,25618713,25618914,25623881,25625553,25628450,25637001,25646061,25648153,25659116,25662215,25664907,25689130,25689449,25702621,25708520,25714294,25718256,25727653,	25388042,25393116,25528371,25534767,25543811,25558202,25558616,25558918,25574155,25579464,25580728,25590550,25596792,25600016,25600231,25603422,25608442,25617944,25618813,25618969,25624054,25625622,25628544,25637100,25646190,25648285,25659292,25662303,25665057,25689197,25689646,25702734,25708927,25714480,25718388,25728737,	0	LRRC16A	cmpl	cmpl	0,1,0,0,0,2,1,0,2,0,2,1,1,0,0,2,2,0,1,2,0,2,2,0,0,0,0,2,0,0,1,0,2,1,1,1,
781	NM_006998	chr6	+	25652200	25701780	25760610	25809542	11	25760407,25761588,25769758,25773149,25777717,25778205,25790157,25797378,25797679,25799262,25809413,	25760692,25761659,25769851,25773239,25777774,25778283,25790213,25797424,25797739,25799331,25809987,	0	SCGN	cmpl	cmpl	0,1,0,0,0,0,0,2,0,0,0,
782	NM_170745	chr6	-	25726062	25726562	25834338	25834734	1	25834269,	25834769,	0	HIST1H2AA	cmpl	cmpl	0,
782	NM_170610	chr6	+	25726908	25727345	25835115	25835499	1	25835115,	25835552,	0	HIST1H2BA	cmpl	cmpl	0,
782	NM_005495	chr6	+	25754698	25781174	25870169	25887395	12	25862905,25870133,25877191,25878273,25878590,25879132,25881481,25881719,25884801,25885018,25886132,25887260,	25862988,25870260,25877397,25878507,25878678,25879219,25881600,25881881,25884934,25885166,25886223,25889381,	0	SLC17A4	cmpl	cmpl	-1,0,1,0,0,1,1,0,0,1,2,0,
782	NM_005074	chr6	-	25782897	25832059	25906991	25938764	13	25891104,25906989,25909096,25919604,25919844,25921037,25921301,25927274,25927717,25927888,25934667,25938730,25940200,	25891425,25907126,25909187,25919752,25919977,25921199,25921420,25927361,25927805,25928122,25934840,25938814,25940266,	0	SLC17A1	cmpl	cmpl	-1,0,2,1,0,0,1,1,0,0,1,0,-1,
783	NM_001098486	chr6	-	25845099	25874243	25953588	25976594	13	25953306,25953586,25957580,25958011,25958254,25958665,25958965,25963350,25969830,25970002,25970439,25976503,25982373,	25953505,25953723,25957671,25958159,25958384,25958827,25959084,25963437,25969918,25970236,25970651,25976627,25982450,	0	SLC17A3	cmpl	cmpl	-1,0,2,1,0,0,1,1,0,0,1,0,-1,
783	NM_006632	chr6	-	25845099	25874243	25953588	25976594	12	25953306,25953586,25957580,25958011,25958254,25958665,25958965,25963350,25969830,25970439,25976503,25982373,	25953505,25953723,25957671,25958159,25958384,25958827,25959084,25963437,25969918,25970651,25976627,25982450,	0	SLC17A3	cmpl	cmpl	-1,0,2,1,0,0,1,1,0,1,0,-1,
783	NM_005835	chr6	-	25912755	25930611	26021501	26034003	11	26020962,26022786,26023942,26024891,26025175,26026693,26029212,26029385,26031901,26033975,26038483,	26021658,26022877,26024075,26025053,26025294,26026780,26029300,26029619,26032113,26034086,26038818,	0	SLC17A2	cmpl	cmpl	2,1,0,0,1,1,0,0,1,0,-1,
97	NM_006355	chr6	+	25962842	25985124	26074729	26091894	8	26071049,26071255,26074541,26077531,26080075,26081260,26081379,26091370,	26071062,26071489,26075140,26077627,26080306,26081283,26081492,26093331,	0	TRIM38	cmpl	cmpl	-1,-1,0,0,0,0,2,1,
784	NM_005325	chr6	-	26017031	26017812	26125291	26125939	1	26125238,	26126019,	0	HIST1H1A	cmpl	cmpl	0,
784	NM_003529	chr6	+	26020489	26020958	26128696	26129107	1	26128696,	26129165,	0	HIST1H3A	cmpl	cmpl	0,
784	NM_003538	chr6	+	26021678	26022050	26129885	26130197	1	26129885,	26130257,	0	HIST1H4A	cmpl	cmpl	0,
784	NM_003544	chr6	-	26026895	26027252	26135147	26135459	1	26135102,	26135459,	0	HIST1H4B	cmpl	cmpl	0,
784	NM_003537	chr6	-	26031588	26032060	26139856	26140267	1	26139795,	26140267,	0	HIST1H3B	cmpl	cmpl	0,
784	NM_003513	chr6	-	26033091	26033568	26141382	26141775	1	26141298,	26141775,	0	HIST1H2AB	cmpl	cmpl	0,
784	NM_021062	chr6	-	26043226	26043657	26151483	26151864	1	26151433,	26151864,	0	HIST1H2BB	cmpl	cmpl	0,
784	NM_003531	chr6	+	26045410	26045869	26153617	26154028	1	26153617,	26154076,	0	HIST1H3C	cmpl	cmpl	0,
784	NM_005319	chr6	-	26055739	26056471	26163993	26164635	1	26163946,	26164678,	0	HIST1H1C	cmpl	cmpl	0,
784	NM_139004	chr6	+	26087280	26095241	26195647	26202433	5	26195487,26199047,26200891,26201325,26202392,	26195723,26199311,26201167,26201439,26203448,	0	HFE	cmpl	cmpl	0,1,1,1,1,
784	NM_000410	chr6	+	26087280	26095241	26195647	26202433	6	26195487,26199047,26199520,26200891,26201325,26202392,	26195723,26199311,26199796,26201167,26201439,26203448,	0	HFE	cmpl	cmpl	0,1,1,1,1,1,
